deployment_number,sd_number,date,time,video_number,carcass_id,partial_scavenge,full_scavenge_carcass_removal,camera_trappers,deer_mouse,common_raven,american_crow,rat,coyote,domestic_dog,raccoon,gray_fox,striped_skunk,virginia_opossum,western_gull,domestic_cat,human_visitors,domestic_dog_visitors,camera_failure,date_time
4,9,4/4/23,12:02:48,34,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T12:02:48Z
4,9,4/4/23,12:06:26,35,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T12:06:26Z
4,9,4/4/23,12:07:34,36,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T12:07:34Z
4,9,4/4/23,12:09:02,37,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T12:09:02Z
4,9,4/4/23,12:10:00,38,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T12:10:00Z
4,9,4/4/23,12:11:04,39,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T12:11:04Z
4,9,4/4/23,12:14:00,40,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T12:14:00Z
4,9,4/4/23,12:16:38,41,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T12:16:38Z
4,9,4/4/23,12:18:02,42,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T12:18:02Z
4,9,4/4/23,12:18:54,43,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T12:18:54Z
4,9,4/4/23,12:20:22,44,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T12:20:22Z
4,9,4/4/23,12:22:20,45,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T12:22:20Z
4,9,4/4/23,12:23:16,46,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T12:23:16Z
4,9,4/4/23,12:24:44,47,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T12:24:44Z
4,9,4/4/23,12:25:42,48,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T12:25:42Z
4,9,4/4/23,12:27:12,49,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T12:27:12Z
4,9,4/4/23,12:28:16,50,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T12:28:16Z
4,9,4/4/23,12:29:18,51,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T12:29:18Z
4,9,4/4/23,12:30:18,52,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T12:30:18Z
4,9,4/4/23,12:31:54,53,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T12:31:54Z
4,9,4/4/23,12:33:24,54,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T12:33:24Z
4,9,4/4/23,12:35:20,55,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T12:35:20Z
4,9,4/4/23,12:37:28,56,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T12:37:28Z
4,9,4/4/23,12:38:30,57,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T12:38:30Z
4,9,4/4/23,12:39:34,58,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T12:39:34Z
4,9,4/4/23,12:41:24,59,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T12:41:24Z
4,9,4/4/23,12:42:52,60,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T12:42:52Z
4,9,4/4/23,12:44:54,61,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T12:44:54Z
4,9,4/4/23,12:46:30,62,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T12:46:30Z
4,9,4/4/23,12:47:28,63,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T12:47:28Z
4,9,4/4/23,12:48:44,64,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T12:48:44Z
4,9,4/4/23,12:49:46,65,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T12:49:46Z
4,9,4/4/23,12:51:02,66,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T12:51:02Z
4,9,4/4/23,12:51:58,67,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T12:51:58Z
4,9,4/4/23,12:53:10,68,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T12:53:10Z
4,9,4/4/23,12:54:34,69,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T12:54:34Z
4,9,4/4/23,12:55:26,70,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T12:55:26Z
4,9,4/4/23,12:58:30,71,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T12:58:30Z
4,9,4/4/23,12:59:26,72,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T12:59:26Z
4,9,4/4/23,13:00:24,73,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T13:00:24Z
4,9,4/4/23,13:01:16,74,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T13:01:16Z
4,9,4/4/23,13:02:36,75,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T13:02:36Z
4,9,4/4/23,13:04:30,76,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T13:04:30Z
4,9,4/4/23,13:06:04,77,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T13:06:04Z
4,9,4/4/23,13:06:56,78,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T13:06:56Z
4,9,4/4/23,13:08:18,79,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T13:08:18Z
4,9,4/4/23,13:09:12,80,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T13:09:12Z
4,9,4/4/23,13:10:28,81,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T13:10:28Z
4,9,4/4/23,13:11:52,82,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T13:11:52Z
4,9,4/4/23,13:12:52,83,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T13:12:52Z
4,9,4/4/23,13:14:14,84,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T13:14:14Z
4,9,4/4/23,13:15:12,85,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T13:15:12Z
4,9,4/4/23,13:16:12,86,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T13:16:12Z
4,9,4/4/23,13:17:06,87,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T13:17:06Z
4,9,4/4/23,13:18:18,88,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T13:18:18Z
4,9,4/4/23,13:20:08,89,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T13:20:08Z
4,9,4/4/23,13:21:20,90,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T13:21:20Z
4,9,4/4/23,13:23:04,91,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T13:23:04Z
4,9,4/4/23,13:24:12,92,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T13:24:12Z
4,9,4/4/23,13:25:14,93,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T13:25:14Z
4,9,4/4/23,13:26:20,94,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T13:26:20Z
4,9,4/4/23,13:27:26,95,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T13:27:26Z
4,9,4/4/23,13:28:40,96,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T13:28:40Z
4,9,4/4/23,13:29:36,97,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T13:29:36Z
4,9,4/4/23,13:31:02,98,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T13:31:02Z
4,9,4/4/23,13:32:42,99,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T13:32:42Z
4,9,4/4/23,13:34:08,100,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T13:34:08Z
4,9,4/4/23,13:35:02,101,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T13:35:02Z
4,9,4/4/23,13:36:26,102,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T13:36:26Z
4,9,4/4/23,13:37:36,103,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T13:37:36Z
4,9,4/4/23,13:38:38,104,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T13:38:38Z
4,9,4/4/23,13:39:42,105,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T13:39:42Z
4,9,4/4/23,13:41:24,106,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T13:41:24Z
4,9,4/4/23,13:42:16,107,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T13:42:16Z
4,9,4/4/23,13:43:32,108,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T13:43:32Z
4,9,4/4/23,13:44:34,109,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T13:44:34Z
4,9,4/4/23,13:45:32,110,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T13:45:32Z
4,9,4/4/23,13:46:40,111,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T13:46:40Z
4,9,4/4/23,13:47:38,112,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T13:47:38Z
4,9,4/4/23,13:49:12,113,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T13:49:12Z
4,9,4/4/23,13:50:16,114,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T13:50:16Z
4,9,4/4/23,13:51:16,115,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T13:51:16Z
4,9,4/4/23,13:52:18,116,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T13:52:18Z
4,9,4/4/23,13:53:24,117,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T13:53:24Z
4,9,4/4/23,13:54:38,118,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T13:54:38Z
4,9,4/4/23,13:55:30,119,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T13:55:30Z
4,9,4/4/23,13:56:50,120,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T13:56:50Z
4,9,4/4/23,13:57:48,121,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T13:57:48Z
4,9,4/4/23,13:59:32,122,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T13:59:32Z
4,9,4/4/23,14:00:32,123,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T14:00:32Z
4,9,4/4/23,14:02:04,124,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T14:02:04Z
4,9,4/4/23,14:03:22,125,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T14:03:22Z
4,9,4/4/23,14:05:22,126,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T14:05:22Z
4,9,4/4/23,14:06:28,127,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T14:06:28Z
4,9,4/4/23,14:07:28,128,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T14:07:28Z
4,9,4/4/23,14:09:24,129,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T14:09:24Z
4,9,4/4/23,14:10:38,130,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T14:10:38Z
4,9,4/4/23,14:11:42,131,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T14:11:42Z
4,9,4/4/23,14:12:40,132,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T14:12:40Z
4,9,4/4/23,14:14:02,133,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T14:14:02Z
4,9,4/4/23,14:14:56,134,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T14:14:56Z
4,9,4/4/23,14:15:54,135,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T14:15:54Z
4,9,4/4/23,14:16:58,136,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T14:16:58Z
4,9,4/4/23,14:18:04,137,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T14:18:04Z
4,9,4/4/23,14:20:34,138,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T14:20:34Z
4,9,4/4/23,14:21:56,139,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T14:21:56Z
4,9,4/4/23,14:23:32,140,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T14:23:32Z
4,9,4/4/23,14:24:32,141,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T14:24:32Z
4,9,4/4/23,14:26:10,142,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T14:26:10Z
4,9,4/4/23,14:27:12,143,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T14:27:12Z
4,9,4/4/23,14:28:12,144,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T14:28:12Z
4,9,4/4/23,14:29:38,145,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T14:29:38Z
4,9,4/4/23,14:31:02,146,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T14:31:02Z
4,9,4/4/23,14:32:02,147,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T14:32:02Z
4,9,4/4/23,14:33:06,148,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T14:33:06Z
4,9,4/4/23,14:34:02,149,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T14:34:02Z
4,9,4/4/23,14:36:08,150,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T14:36:08Z
4,9,4/4/23,14:37:10,151,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T14:37:10Z
4,9,4/4/23,14:38:52,152,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T14:38:52Z
4,9,4/4/23,14:40:34,153,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T14:40:34Z
4,9,4/4/23,14:41:30,154,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T14:41:30Z
4,9,4/4/23,14:43:10,155,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T14:43:10Z
4,9,4/4/23,14:44:14,156,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T14:44:14Z
4,9,4/4/23,14:45:20,157,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T14:45:20Z
4,9,4/4/23,14:46:24,158,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T14:46:24Z
4,9,4/4/23,14:47:30,159,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T14:47:30Z
4,9,4/4/23,14:48:28,160,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T14:48:28Z
4,9,4/4/23,14:49:36,161,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T14:49:36Z
4,9,4/4/23,14:51:08,162,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T14:51:08Z
4,9,4/4/23,14:52:18,163,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T14:52:18Z
4,9,4/4/23,14:53:26,164,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T14:53:26Z
4,9,4/4/23,14:55:04,165,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T14:55:04Z
4,9,4/4/23,14:56:24,166,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T14:56:24Z
4,9,4/4/23,14:58:08,167,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T14:58:08Z
4,9,4/4/23,14:59:06,168,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T14:59:06Z
4,9,4/4/23,15:00:06,169,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T15:00:06Z
4,9,4/4/23,15:02:40,170,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T15:02:40Z
4,9,4/4/23,15:03:52,171,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-04T15:03:52Z
